0, 91
1, 172
2, 243
3, 303
4, 349
5, 381
6, 416
7, 451
8, 469
9, 485
10, 499
11, 508
12, 517
13, 521
14, 523
15, 527
16, 535
17, 537
18, 538
19, 539
20, 539
21, 539
22, 539
23, 539
24, 540
25, 541
26, 541
27, 541
28, 541
29, 541
30, 541
31, 541
32, 541
33, 541
34, 541
35, 541
36, 542
37, 542
38, 542
39, 542
40, 542
41, 542
42, 542
43, 542
44, 542
45, 542
46, 542
47, 542
48, 542
49, 542
