0, 93
1, 187
2, 278
3, 345
4, 413
5, 455
6, 512
7, 562
8, 600
9, 629
10, 657
11, 681
12, 695
13, 717
14, 726
15, 748
16, 762
17, 773
18, 783
19, 796
20, 802
21, 812
22, 821
23, 828
24, 835
25, 839
26, 839
27, 845
28, 845
29, 847
30, 849
31, 850
32, 850
33, 850
34, 850
35, 850
36, 851
37, 853
38, 854
39, 857
40, 860
41, 862
42, 864
